track_id,cls,t,x,y,z,w,l,h,vx,vy,theta,conf
107,0,1.700,37.3946,-84.6389,-1.7405,1.7400,4.0300,1.4100,0.0421,-0.0054,2.00860,0.90
107,0,1.800,37.3987,-84.6393,-1.7405,1.7400,4.0300,1.4100,0.0397,-0.0033,2.00624,0.90
107,0,1.900,37.4025,-84.6395,-1.7405,1.7400,4.0300,1.4100,0.0372,-0.0014,2.00905,0.90
107,0,2.000,37.4061,-84.6396,-1.7406,1.7400,4.0300,1.4100,0.0345,0.0003,2.00930,0.90
107,0,2.100,37.4094,-84.6395,-1.7406,1.7400,4.0300,1.4100,0.0319,0.0019,2.00651,0.90
107,0,2.200,37.4125,-84.6392,-1.7406,1.7400,4.0300,1.4100,0.0291,0.0032,2.00909,0.90
107,0,2.300,37.4152,-84.6388,-1.7406,1.7400,4.0300,1.4100,0.0261,0.0043,2.00914,0.90
107,0,2.400,37.4177,-84.6384,-1.7406,1.7400,4.0300,1.4100,0.0231,0.0053,2.00914,0.90
107,0,2.500,37.4198,-84.6378,-1.7406,1.7400,4.0300,1.4100,0.0201,0.0061,2.00687,0.90
107,0,2.600,37.4217,-84.6371,-1.7406,1.7400,4.0300,1.4100,0.0168,0.0066,2.00694,0.90
107,0,2.700,37.4232,-84.6365,-1.7406,1.7400,4.0300,1.4100,0.0134,0.0070,2.00692,0.90
107,0,2.800,37.4244,-84.6357,-1.7406,1.7400,4.0300,1.4100,0.0100,0.0073,2.00691,0.90
107,0,2.900,37.4252,-84.6350,-1.7406,1.7400,4.0300,1.4100,0.0065,0.0073,2.00688,0.90
107,0,3.000,37.4257,-84.6343,-1.7406,1.7400,4.0300,1.4100,0.0029,0.0072,2.00687,0.90
107,0,3.100,37.4258,-84.6336,-1.7406,1.7400,4.0300,1.4100,-0.0006,0.0073,2.00684,0.90
107,0,3.200,37.4256,-84.6328,-1.7406,1.7400,4.0300,1.4100,-0.0039,0.0079,2.00806,0.90
107,0,3.300,37.4250,-84.6320,-1.7406,1.7400,4.0300,1.4100,-0.0071,0.0088,2.00821,0.90
107,0,3.400,37.4241,-84.6311,-1.7406,1.7400,4.0300,1.4100,-0.0102,0.0102,2.00829,0.90
107,0,3.500,37.4230,-84.6300,-1.7406,1.7400,4.0300,1.4100,-0.0132,0.0120,2.00847,0.90
107,0,3.600,37.4215,-84.6287,-1.7406,1.7400,4.0300,1.4100,-0.0159,0.0141,2.00855,0.90
107,0,3.700,37.4198,-84.6271,-1.7406,1.7400,4.0300,1.4100,-0.0186,0.0167,2.00698,0.90
107,0,3.800,37.4178,-84.6253,-1.7406,1.7400,4.0300,1.4100,-0.0213,0.0199,2.00821,0.90
107,0,3.900,37.4155,-84.6232,-1.7406,1.7400,4.0300,1.4100,-0.0238,0.0234,2.00788,0.90
107,0,4.000,37.4130,-84.6206,-1.7407,1.7400,4.0300,1.4100,-0.0261,0.0272,2.00759,0.90
107,0,4.100,37.4103,-84.6177,-1.7407,1.7400,4.0300,1.4100,-0.0285,0.0316,2.00752,0.90
107,0,4.200,37.4073,-84.6143,-1.7408,1.7400,4.0300,1.4100,-0.0307,0.0365,2.00745,0.90
107,0,4.300,37.4042,-84.6104,-1.7409,1.7400,4.0300,1.4100,-0.0327,0.0417,2.00751,0.90
107,0,4.400,37.4008,-84.6060,-1.7411,1.7400,4.0300,1.4100,-0.0348,0.0475,2.00735,0.90
107,0,4.500,37.3972,-84.6009,-1.7412,1.7400,4.0300,1.4100,-0.0368,0.0537,2.00731,0.90
107,0,4.600,37.3934,-84.5952,-1.7414,1.7400,4.0300,1.4100,-0.0385,0.0603,2.00694,0.90
107,0,4.700,37.3895,-84.5889,-1.7416,1.7400,4.0300,1.4100,-0.0403,0.0674,2.00695,0.90
107,0,4.800,37.3854,-84.5817,-1.7418,1.7400,4.0300,1.4100,-0.0422,0.0750,2.00654,0.90
107,0,4.900,37.3811,-84.5739,-1.7421,1.7400,4.0300,1.4100,-0.0441,0.0820,2.00629,0.90
107,0,5.000,37.3766,-84.5654,-1.7424,1.7400,4.0300,1.4100,-0.0459,0.0884,2.00601,0.90
107,0,5.100,37.3719,-84.5562,-1.7427,1.7400,4.0300,1.4100,-0.0481,0.0951,2.00592,0.90
107,0,5.200,37.3670,-84.5464,-1.7431,1.7400,4.0300,1.4100,-0.0503,0.1013,2.00696,0.90
107,0,5.300,37.3618,-84.5359,-1.7435,1.7400,4.0300,1.4100,-0.0525,0.1068,2.00697,0.90
107,0,5.400,37.3564,-84.5250,-1.7439,1.7400,4.0300,1.4100,-0.0541,0.1108,2.00622,0.90
107,0,5.503,37.3508,-84.5134,-1.7443,1.7400,4.0300,1.4100,-0.0576,0.1181,2.00645,0.90
107,0,5.600,37.3449,-84.5014,-1.7447,1.7400,4.0300,1.4100,-0.0612,0.1251,2.00678,0.90
107,0,5.700,37.3388,-84.4888,-1.7452,1.7400,4.0300,1.4100,-0.0629,0.1277,2.00711,0.90
107,0,5.800,37.3323,-84.4758,-1.7457,1.7400,4.0300,1.4100,-0.0659,0.1328,2.00710,0.90
107,0,5.900,37.3256,-84.4623,-1.7463,1.7400,4.0300,1.4100,-0.0685,0.1371,2.00616,0.90
107,0,6.000,37.3186,-84.4484,-1.7468,1.7400,4.0300,1.4100,-0.0706,0.1406,2.00571,0.90
107,0,6.100,37.3114,-84.4341,-1.7474,1.7400,4.0300,1.4100,-0.0728,0.1443,2.00538,0.90
107,0,6.200,37.3040,-84.4195,-1.7479,1.7400,4.0300,1.4100,-0.0750,0.1481,2.00507,0.90
107,0,6.300,37.2965,-84.4045,-1.7485,1.7400,4.0300,1.4100,-0.0768,0.1511,2.00471,0.90
107,0,6.400,37.2887,-84.3893,-1.7491,1.7400,4.0300,1.4100,-0.0782,0.1534,2.00695,0.90
107,0,6.500,37.2808,-84.3738,-1.7498,1.7400,4.0300,1.4100,-0.0786,0.1536,2.00483,0.90
107,0,6.603,37.2727,-84.3581,-1.7504,1.7400,4.0300,1.4100,-0.0812,0.1584,2.00503,0.90
107,0,6.700,37.2646,-84.3421,-1.7510,1.7400,4.0300,1.4100,-0.0835,0.1626,2.00522,0.90
107,0,6.800,37.2563,-84.3260,-1.7517,1.7400,4.0300,1.4100,-0.0833,0.1618,2.00554,0.90
107,0,6.900,37.2479,-84.3098,-1.7523,1.7400,4.0300,1.4100,-0.0840,0.1631,2.00571,0.90
107,0,7.000,37.2395,-84.2935,-1.7530,1.7400,4.0300,1.4100,-0.0843,0.1636,2.00586,0.90
107,0,7.100,37.2310,-84.2770,-1.7536,1.7400,4.0300,1.4100,-0.0847,0.1642,2.00679,0.90
107,0,7.200,37.2225,-84.2606,-1.7543,1.7400,4.0300,1.4100,-0.0853,0.1652,2.00671,0.90
107,0,7.300,37.2140,-84.2440,-1.7550,1.7400,4.0300,1.4100,-0.0857,0.1660,2.00672,0.90
108,0,4.700,-75.4660,152.0147,2.7630,1.8453,4.0300,1.8701,1.7139,-3.5359,-1.11755,0.90
108,0,4.800,-75.2942,151.6605,2.7705,1.8453,4.0300,1.8701,1.7187,-3.5470,-1.11756,0.90
108,0,4.900,-75.1227,151.3063,2.7780,1.8453,4.0300,1.8701,1.7143,-3.5441,-1.11766,0.90
108,0,5.000,-74.9518,150.9526,2.7855,1.8453,4.0300,1.8701,1.6994,-3.5259,-1.11780,0.90
108,0,5.100,-74.7821,150.5997,2.7929,1.8453,4.0300,1.8701,1.6908,-3.5272,-1.11756,0.90
108,0,5.200,-74.6141,150.2481,2.8004,1.8453,4.0300,1.8701,1.6717,-3.5131,-1.11754,0.90
108,0,5.300,-74.4482,149.8981,2.8078,1.8453,4.0300,1.8701,1.6422,-3.4838,-1.11753,0.90
108,0,5.400,-74.2850,149.5500,2.8151,1.8453,4.0300,1.8701,1.5905,-3.4141,-1.11755,0.90
108,0,5.503,-74.1249,149.2041,2.8225,1.8453,4.0300,1.8701,1.5848,-3.4516,-1.11744,0.90
108,0,5.600,-73.9685,148.8606,2.8297,1.8453,4.0300,1.8701,1.5685,-3.4760,-1.11739,0.90
108,0,5.700,-73.8162,148.5198,2.8370,1.8453,4.0300,1.8701,1.4974,-3.3867,-1.11737,0.90
108,0,5.800,-73.6684,148.1819,2.8441,1.8453,4.0300,1.8701,1.4556,-3.3678,-1.11738,0.90
108,0,5.900,-73.5255,147.8472,2.8511,1.8453,4.0300,1.8701,1.4077,-3.3351,-1.11737,0.90
108,0,6.000,-73.3873,147.5158,2.8580,1.8453,4.0300,1.8701,1.3562,-3.2887,-1.11738,0.90
108,0,6.100,-73.2537,147.1881,2.8648,1.8453,4.0300,1.8701,1.3119,-3.2509,-1.11744,0.90
108,0,6.200,-73.1244,146.8643,2.8715,1.8453,4.0300,1.8701,1.2729,-3.2221,-1.11746,0.90
108,0,6.300,-72.9994,146.5446,2.8780,1.8453,4.0300,1.8701,1.2303,-3.1809,-1.11751,0.90
108,0,6.400,-72.8787,146.2290,2.8843,1.8453,4.0300,1.8701,1.1868,-3.1263,-1.11756,0.90
108,0,6.500,-72.7616,145.9181,2.8905,1.8453,4.0300,1.8701,1.1355,-3.0351,-1.11762,0.90
108,0,6.603,-72.6478,145.6121,2.8965,1.8453,4.0300,1.8701,1.1251,-3.0380,-1.11765,0.90
108,0,6.700,-72.5369,145.3113,2.9023,1.8453,4.0300,1.8701,1.1133,-3.0289,-1.11770,0.90
108,0,6.800,-72.4287,145.0158,2.9078,1.8453,4.0300,1.8701,1.0704,-2.9304,-1.11771,0.90
108,0,6.900,-72.3231,144.7260,2.9132,1.8453,4.0300,1.8701,1.0454,-2.8721,-1.11771,0.90
108,0,7.000,-72.2199,144.4422,2.9183,1.8453,4.0300,1.8701,1.0195,-2.7998,-1.11775,0.90
108,0,7.100,-72.1188,144.1649,2.9231,1.8453,4.0300,1.8701,1.0002,-2.7320,-1.11776,0.90
108,0,7.200,-72.0195,143.8947,2.9276,1.8453,4.0300,1.8701,0.9861,-2.6676,-1.11787,0.90
108,0,7.300,-71.9218,143.6322,2.9319,1.8453,4.0300,1.8701,0.9692,-2.5884,-1.11785,0.90
108,0,7.400,-71.8259,143.3777,2.9358,1.8453,4.0300,1.8701,0.9483,-2.4957,-1.11788,0.90
108,0,7.500,-71.7318,143.1320,2.9395,1.8453,4.0300,1.8701,0.9297,-2.4068,-1.11789,0.90
108,0,7.600,-71.6396,142.8954,2.9429,1.8453,4.0300,1.8701,0.9138,-2.3216,-1.11784,0.90
108,0,7.700,-71.5493,142.6683,2.9460,1.8453,4.0300,1.8701,0.8938,-2.2249,-1.11791,0.90
108,0,7.800,-71.4611,142.4510,2.9488,1.8453,4.0300,1.8701,0.8681,-2.1173,-1.11794,0.90
108,0,7.900,-71.3753,142.2440,2.9514,1.8453,4.0300,1.8701,0.8440,-2.0191,-1.11788,0.90
108,0,8.000,-71.2925,142.0478,2.9538,1.8453,4.0300,1.8701,0.8121,-1.9107,-1.11794,0.90
108,0,8.100,-71.2131,141.8624,2.9559,1.8453,4.0300,1.8701,0.7728,-1.7964,-1.11783,0.90
108,0,8.200,-71.1376,141.6878,2.9579,1.8453,4.0300,1.8701,0.7325,-1.6908,-1.11759,0.90
108,0,8.300,-71.0663,141.5236,2.9597,1.8453,4.0300,1.8701,0.6908,-1.5938,-1.11746,0.90
108,0,8.400,-70.9996,141.3695,2.9614,1.8453,4.0300,1.8701,0.6439,-1.4946,-1.11739,0.90
108,0,8.500,-70.9377,141.2251,2.9629,1.8453,4.0300,1.8701,0.5943,-1.3936,-1.11744,0.90
108,0,8.600,-70.8805,141.0902,2.9643,1.8453,4.0300,1.8701,0.5494,-1.3048,-1.11737,0.90
108,0,8.700,-70.8280,140.9645,2.9655,1.8453,4.0300,1.8701,0.5042,-1.2151,-1.11722,0.90
108,0,8.800,-70.7798,140.8475,2.9667,1.8453,4.0300,1.8701,0.4596,-1.1261,-1.11716,0.90
108,0,8.900,-70.7359,140.7388,2.9679,1.8453,4.0300,1.8701,0.4207,-1.0497,-1.11721,0.90
108,0,9.000,-70.6958,140.6378,2.9690,1.8453,4.0300,1.8701,0.3832,-0.9751,-1.11726,0.90
108,0,9.100,-70.6593,140.5440,2.9700,1.8453,4.0300,1.8701,0.3486,-0.9031,-1.11730,0.90
108,0,9.200,-70.6260,140.4569,2.9710,1.8453,4.0300,1.8701,0.3198,-0.8430,-1.11734,0.90
108,0,9.300,-70.5954,140.3757,2.9720,1.8453,4.0300,1.8701,0.2923,-0.7864,-1.11739,0.90
108,0,9.400,-70.5676,140.2998,2.9729,1.8453,4.0300,1.8701,0.2657,-0.7337,-1.11743,0.90
108,0,9.500,-70.5422,140.2286,2.9738,1.8453,4.0300,1.8701,0.2427,-0.6891,-1.11748,0.90
108,0,9.600,-70.5189,140.1617,2.9747,1.8453,4.0300,1.8701,0.2233,-0.6517,-1.11751,0.90
108,0,9.700,-70.4976,140.0985,2.9756,1.8453,4.0300,1.8701,0.2056,-0.6169,-1.11753,0.90
108,0,9.800,-70.4779,140.0385,2.9764,1.8453,4.0300,1.8701,0.1896,-0.5845,-1.11752,0.90
108,0,9.900,-70.4596,139.9813,2.9772,1.8453,4.0300,1.8701,0.1766,-0.5598,-1.11750,0.90
108,0,10.000,-70.4426,139.9267,2.9780,1.8453,4.0300,1.8701,0.1643,-0.5368,-1.11753,0.90
108,0,10.100,-70.4268,139.8741,2.9787,1.8453,4.0300,1.8701,0.1532,-0.5148,-1.11755,0.90
108,0,10.200,-70.4119,139.8235,2.9795,1.8453,4.0300,1.8701,0.1451,-0.4983,-1.11758,0.90
108,0,10.300,-70.3978,139.7746,2.9802,1.8453,4.0300,1.8701,0.1389,-0.4821,-1.11756,0.90
108,0,10.400,-70.3842,139.7272,2.9810,1.8453,4.0300,1.8701,0.1347,-0.4659,-1.11756,0.90
108,0,10.500,-70.3708,139.6812,2.9817,1.8453,4.0300,1.8701,0.1321,-0.4522,-1.11754,0.90
108,0,10.600,-70.3577,139.6366,2.9824,1.8453,4.0300,1.8701,0.1305,-0.4404,-1.11754,0.90
108,0,10.700,-70.3448,139.5933,2.9831,1.8453,4.0300,1.8701,0.1283,-0.4268,-1.11755,0.90
108,0,10.800,-70.3321,139.5513,2.9838,1.8453,4.0300,1.8701,0.1261,-0.4108,-1.11757,0.90
108,0,10.900,-70.3195,139.5110,2.9844,1.8453,4.0300,1.8701,0.1249,-0.3957,-1.11755,0.90
108,0,11.000,-70.3071,139.4723,2.9850,1.8453,4.0300,1.8701,0.1232,-0.3771,-1.11751,0.90
108,0,11.100,-70.2949,139.4356,2.9856,1.8453,4.0300,1.8701,0.1205,-0.3550,-1.11748,0.90
108,0,11.200,-70.2829,139.4012,2.9861,1.8453,4.0300,1.8701,0.1177,-0.3326,-1.11741,0.90
108,0,11.300,-70.2714,139.3692,2.9866,1.8453,4.0300,1.8701,0.1136,-0.3073,-1.11735,0.90
108,0,11.400,-70.2603,139.3398,2.9871,1.8453,4.0300,1.8701,0.1092,-0.2805,-1.11731,0.90
108,0,11.500,-70.2495,139.3130,2.9875,1.8453,4.0300,1.8701,0.1053,-0.2549,-1.11730,0.90
108,0,11.600,-70.2391,139.2887,2.9879,1.8453,4.0300,1.8701,0.1018,-0.2305,-1.11728,0.90
108,0,11.700,-70.2292,139.2670,2.9883,1.8453,4.0300,1.8701,0.0974,-0.2058,-1.11726,0.90
108,0,11.800,-70.2197,139.2476,2.9886,1.8453,4.0300,1.8701,0.0916,-0.1813,-1.11724,0.90
108,0,11.900,-70.2108,139.2306,2.9889,1.8453,4.0300,1.8701,0.0853,-0.1594,-1.11719,0.90
108,0,12.000,-70.2027,139.2158,2.9891,1.8453,4.0300,1.8701,0.0773,-0.1384,-1.11715,0.90
108,0,12.100,-70.1954,139.2030,2.9894,1.8453,4.0300,1.8701,0.0670,-0.1187,-1.11713,0.90
108,0,12.200,-70.1892,139.1920,2.9896,1.8453,4.0300,1.8701,0.0554,-0.1010,-1.11711,0.90
108,0,12.300,-70.1843,139.1827,2.9897,1.8453,4.0300,1.8701,0.0431,-0.0851,-1.11710,0.90
108,0,12.400,-70.1806,139.1750,2.9898,1.8453,4.0300,1.8701,0.0305,-0.0707,-1.11709,0.90
108,0,12.500,-70.1782,139.1686,2.9899,1.8453,4.0300,1.8701,0.0184,-0.0579,-1.11709,0.90
108,0,12.600,-70.1769,139.1634,2.9899,1.8453,4.0300,1.8701,0.0073,-0.0468,-1.11708,0.90
108,0,12.700,-70.1767,139.1593,2.9900,1.8453,4.0300,1.8701,-0.0027,-0.0364,-1.11707,0.90
108,0,12.800,-70.1775,139.1561,2.9900,1.8453,4.0300,1.8701,-0.0113,-0.0270,-1.11706,0.90
108,0,12.900,-70.1790,139.1539,2.9899,1.8453,4.0300,1.8701,-0.0186,-0.0189,-1.11705,0.90
108,0,13.000,-70.1812,139.1523,2.9899,1.8453,4.0300,1.8701,-0.0240,-0.0121,-1.11705,0.90
108,0,13.100,-70.1838,139.1514,2.9899,1.8453,4.0300,1.8701,-0.0280,-0.0065,-1.11705,0.90
108,0,13.200,-70.1868,139.1510,2.9898,1.8453,4.0300,1.8701,-0.0311,-0.0021,-1.11705,0.90
108,0,13.300,-70.1900,139.1510,2.9898,1.8453,4.0300,1.8701,-0.0327,0.0014,-1.11706,0.90
108,0,13.400,-70.1933,139.1513,2.9897,1.8453,4.0300,1.8701,-0.0326,0.0044,-1.11709,0.90
108,0,13.500,-70.1965,139.1519,2.9897,1.8453,4.0300,1.8701,-0.0312,0.0072,-1.11713,0.90
108,0,13.600,-70.1995,139.1527,2.9897,1.8453,4.0300,1.8701,-0.0291,0.0095,-1.11715,0.90
108,0,13.700,-70.2023,139.1538,2.9896,1.8453,4.0300,1.8701,-0.0266,0.0115,-1.11714,0.90
108,0,13.800,-70.2049,139.1550,2.9897,1.8453,4.0300,1.8701,-0.0239,0.0139,-1.11712,0.90
108,0,13.900,-70.2071,139.1566,2.9897,1.8453,4.0300,1.8701,-0.0212,0.0160,-1.11712,0.90
108,0,14.000,-70.2091,139.1582,2.9897,1.8453,4.0300,1.8701,-0.0183,0.0174,-1.11711,0.90
108,0,14.100,-70.2108,139.1600,2.9897,1.8453,4.0300,1.8701,-0.0151,0.0182,-1.11711,0.90
108,0,14.200,-70.2121,139.1619,2.9898,1.8453,4.0300,1.8701,-0.0120,0.0185,-1.11712,0.90
108,0,14.300,-70.2132,139.1638,2.9898,1.8453,4.0300,1.8701,-0.0092,0.0185,-1.11712,0.90
108,0,14.400,-70.2140,139.1656,2.9899,1.8453,4.0300,1.8701,-0.0066,0.0181,-1.11711,0.90
108,0,14.500,-70.2145,139.1674,2.9899,1.8453,4.0300,1.8701,-0.0043,0.0175,-1.11711,0.90
108,0,14.600,-70.2148,139.1691,2.9900,1.8453,4.0300,1.8701,-0.0023,0.0169,-1.11711,0.90
108,0,14.700,-70.2149,139.1707,2.9900,1.8453,4.0300,1.8701,-0.0006,0.0160,-1.11712,0.90
108,0,14.800,-70.2149,139.1723,2.9901,1.8453,4.0300,1.8701,0.0005,0.0150,-1.11712,0.90
108,0,14.900,-70.2148,139.1738,2.9902,1.8453,4.0300,1.8701,0.0014,0.0140,-1.11712,0.90
108,0,15.000,-70.2147,139.1751,2.9902,1.8453,4.0300,1.8701,0.0021,0.0128,-1.11712,0.90
108,0,15.100,-70.2144,139.1763,2.9902,1.8453,4.0300,1.8701,0.0026,0.0117,-1.11712,0.90
108,0,15.200,-70.2141,139.1774,2.9903,1.8453,4.0300,1.8701,0.0030,0.0110,-1.11712,0.90
108,0,15.300,-70.2138,139.1785,2.9903,1.8453,4.0300,1.8701,0.0035,0.0105,-1.11713,0.90
108,0,15.400,-70.2134,139.1796,2.9904,1.8453,4.0300,1.8701,0.0039,0.0105,-1.11713,0.90
108,0,15.500,-70.2130,139.1806,2.9904,1.8453,4.0300,1.8701,0.0042,0.0105,-1.11713,0.90
108,0,15.600,-70.2126,139.1817,2.9904,1.8453,4.0300,1.8701,0.0043,0.0105,-1.11713,0.90
109,0,0.000,-9.7385,6.2806,0.8521,1.7400,4.0851,1.6231,-0.1528,0.1596,-1.12104,0.90
109,0,0.100,-9.7538,6.2966,0.8527,1.7400,4.0851,1.6231,-0.1527,0.1606,-1.12106,0.90
109,0,0.200,-9.7690,6.3127,0.8533,1.7400,4.0851,1.6231,-0.1501,0.1622,-1.12106,0.90
109,0,0.300,-9.7838,6.3290,0.8540,1.7400,4.0851,1.6231,-0.1434,0.1649,-1.12105,0.90
109,0,0.400,-9.7977,6.3458,0.8546,1.7400,4.0851,1.6231,-0.1331,0.1707,-1.12109,0.90
109,0,0.500,-9.8104,6.3631,0.8553,1.7400,4.0851,1.6231,-0.1183,0.1773,-1.12103,0.90
109,0,0.600,-9.8213,6.3812,0.8560,1.7400,4.0851,1.6231,-0.0997,0.1839,-1.12104,0.90
109,0,0.700,-9.8303,6.4000,0.8567,1.7400,4.0851,1.6231,-0.0789,0.1907,-1.12102,0.90
109,0,0.800,-9.8371,6.4194,0.8574,1.7400,4.0851,1.6231,-0.0564,0.1967,-1.12105,0.90
109,0,0.900,-9.8416,6.4393,0.8582,1.7400,4.0851,1.6231,-0.0327,0.1999,-1.12105,0.90
109,0,1.000,-9.8437,6.4593,0.8589,1.7400,4.0851,1.6231,-0.0091,0.1996,-1.12109,0.90
109,0,1.100,-9.8434,6.4793,0.8596,1.7400,4.0851,1.6231,0.0128,0.1977,-1.12113,0.90
109,0,1.200,-9.8411,6.4988,0.8603,1.7400,4.0851,1.6231,0.0318,0.1919,-1.12113,0.90
109,0,1.300,-9.8371,6.5176,0.8610,1.7400,4.0851,1.6231,0.0461,0.1817,-1.12115,0.90
109,0,1.400,-9.8319,6.5352,0.8616,1.7400,4.0851,1.6231,0.0561,0.1690,-1.12115,0.90
109,0,1.500,-9.8259,6.5513,0.8622,1.7400,4.0851,1.6231,0.0628,0.1531,-1.12122,0.90
109,0,1.600,-9.8193,6.5658,0.8627,1.7400,4.0851,1.6231,0.0672,0.1356,-1.12125,0.90
109,0,1.700,-9.8124,6.5785,0.8631,1.7400,4.0851,1.6231,0.0703,0.1184,-1.12125,0.90
109,0,1.800,-9.8052,6.5895,0.8634,1.7400,4.0851,1.6231,0.0722,0.1020,-1.12129,0.90
109,0,1.900,-9.7980,6.5989,0.8637,1.7400,4.0851,1.6231,0.0726,0.0857,-1.12123,0.90
109,0,2.000,-9.7907,6.6066,0.8640,1.7400,4.0851,1.6231,0.0714,0.0698,-1.12113,0.90
109,0,2.100,-9.7837,6.6129,0.8641,1.7400,4.0851,1.6231,0.0693,0.0552,-1.12102,0.90
109,0,2.200,-9.7769,6.6177,0.8643,1.7400,4.0851,1.6231,0.0654,0.0411,-1.12094,0.90
109,0,2.300,-9.7706,6.6211,0.8643,1.7400,4.0851,1.6231,0.0600,0.0273,-1.12077,0.90
109,0,2.400,-9.7649,6.6231,0.8643,1.7400,4.0851,1.6231,0.0532,0.0141,-1.12069,0.90
109,0,2.500,-9.7599,6.6239,0.8643,1.7400,4.0851,1.6231,0.0452,0.0014,-1.12066,0.90
109,0,2.600,-9.7559,6.6234,0.8642,1.7400,4.0851,1.6231,0.0358,-0.0108,-1.12059,0.90
109,0,2.700,-9.7528,6.6217,0.8641,1.7400,4.0851,1.6231,0.0255,-0.0226,-1.12060,0.90
109,0,2.800,-9.7507,6.6189,0.8640,1.7400,4.0851,1.6231,0.0149,-0.0339,-1.12061,0.90
109,0,2.900,-9.7498,6.6150,0.8638,1.7400,4.0851,1.6231,0.0040,-0.0442,-1.12065,0.90
109,0,3.000,-9.7500,6.6101,0.8636,1.7400,4.0851,1.6231,-0.0071,-0.0535,-1.12066,0.90
109,0,3.100,-9.7512,6.6043,0.8633,1.7400,4.0851,1.6231,-0.0181,-0.0621,-1.12069,0.90
109,0,3.200,-9.7536,6.5977,0.8631,1.7400,4.0851,1.6231,-0.0284,-0.0692,-1.12067,0.90
109,0,3.300,-9.7569,6.5904,0.8628,1.7400,4.0851,1.6231,-0.0386,-0.0749,-1.12062,0.90
109,0,3.400,-9.7613,6.5826,0.8625,1.7400,4.0851,1.6231,-0.0492,-0.0806,-1.12065,0.90
109,0,3.500,-9.7667,6.5743,0.8622,1.7400,4.0851,1.6231,-0.0592,-0.0852,-1.12064,0.90
109,0,3.600,-9.7731,6.5656,0.8619,1.7400,4.0851,1.6231,-0.0678,-0.0887,-1.12060,0.90
109,0,3.700,-9.7803,6.5566,0.8616,1.7400,4.0851,1.6231,-0.0748,-0.0913,-1.12055,0.90
109,0,3.800,-9.7881,6.5473,0.8613,1.7400,4.0851,1.6231,-0.0795,-0.0929,-1.12050,0.90
109,0,3.900,-9.7962,6.5380,0.8610,1.7400,4.0851,1.6231,-0.0810,-0.0929,-1.12048,0.90
109,0,4.000,-9.8043,6.5288,0.8608,1.7400,4.0851,1.6231,-0.0791,-0.0913,-1.12045,0.90
109,0,4.100,-9.8120,6.5197,0.8605,1.7400,4.0851,1.6231,-0.0742,-0.0892,-1.12045,0.90
109,0,4.200,-9.8191,6.5109,0.8603,1.7400,4.0851,1.6231,-0.0662,-0.0864,-1.12050,0.90
109,0,4.300,-9.8253,6.5025,0.8600,1.7400,4.0851,1.6231,-0.0560,-0.0831,-1.12053,0.90
109,0,4.400,-9.8303,6.4943,0.8598,1.7400,4.0851,1.6231,-0.0450,-0.0804,-1.12055,0.90
109,0,4.500,-9.8342,6.4864,0.8596,1.7400,4.0851,1.6231,-0.0332,-0.0778,-1.12058,0.90
109,0,4.600,-9.8370,6.4787,0.8593,1.7400,4.0851,1.6231,-0.0212,-0.0760,-1.12058,0.90
109,0,4.700,-9.8385,6.4712,0.8591,1.7400,4.0851,1.6231,-0.0093,-0.0758,-1.12058,0.90
109,0,4.800,-9.8388,6.4636,0.8589,1.7400,4.0851,1.6231,0.0021,-0.0766,-1.12058,0.90
109,0,4.900,-9.8381,6.4559,0.8586,1.7400,4.0851,1.6231,0.0123,-0.0776,-1.12058,0.90
109,0,5.000,-9.8364,6.4481,0.8583,1.7400,4.0851,1.6231,0.0210,-0.0787,-1.12058,0.90
109,0,5.100,-9.8339,6.4401,0.8580,1.7400,4.0851,1.6231,0.0284,-0.0804,-1.12058,0.90
109,0,5.200,-9.8307,6.4320,0.8577,1.7400,4.0851,1.6231,0.0341,-0.0814,-1.12057,0.90
109,0,5.300,-9.8270,6.4239,0.8574,1.7400,4.0851,1.6231,0.0381,-0.0810,-1.12056,0.90
109,0,5.400,-9.8231,6.4158,0.8570,1.7400,4.0851,1.6231,0.0398,-0.0790,-1.12051,0.90
109,0,5.503,-9.8190,6.4078,0.8567,1.7400,4.0851,1.6231,0.0413,-0.0787,-1.12048,0.90
109,0,5.600,-9.8148,6.4000,0.8564,1.7400,4.0851,1.6231,0.0418,-0.0775,-1.12043,0.90
109,0,5.700,-9.8107,6.3925,0.8561,1.7400,4.0851,1.6231,0.0402,-0.0732,-1.12042,0.90
109,0,5.800,-9.8068,6.3854,0.8558,1.7400,4.0851,1.6231,0.0390,-0.0699,-1.12043,0.90
109,0,5.900,-9.8030,6.3786,0.8555,1.7400,4.0851,1.6231,0.0373,-0.0656,-1.12042,0.90
109,0,6.000,-9.7993,6.3723,0.8552,1.7400,4.0851,1.6231,0.0352,-0.0606,-1.12042,0.90
109,0,6.100,-9.7959,6.3664,0.8549,1.7400,4.0851,1.6231,0.0328,-0.0554,-1.12048,0.90
109,0,6.200,-9.7927,6.3612,0.8547,1.7400,4.0851,1.6231,0.0300,-0.0498,-1.12050,0.90
109,0,6.300,-9.7899,6.3565,0.8544,1.7400,4.0851,1.6231,0.0267,-0.0434,-1.12053,0.90
109,0,6.400,-9.7874,6.3525,0.8542,1.7400,4.0851,1.6231,0.0232,-0.0364,-1.12058,0.90
